町丁コード,区,町丁名,緯度,経度,総人口,高齢化率,後期高齢化率,高齢者人口,最寄りAED距離_km,最寄りAED名,500m以内AED数,1km以内AED数,高齢化率_norm,距離_norm,人口_norm,リスクスコア
51028,宮前区,初山１丁目,35.600965,139.562308,2124,25.895,14.454,550,0.476169795756636,菅生保育園,1,16,25.895000000000003,40.00247488557639,8.08023140747507,26.19355937647308
51029,宮前区,初山２丁目,35.596342,139.562868,2746,25.492,15.659,700,0.16052487036430577,菅生保育園,4,20,25.492000000000004,13.460301522220186,10.447590774149349,16.16599784113288
51030,宮前区,水沢１丁目,35.590543,139.549837,44,20.455,9.091,9,0.08623882467942783,北部市場,4,11,20.455,7.213684059273515,0.16365989190835045,9.07107159128191
51031,宮前区,水沢２丁目,35.591729,139.542802,967,11.479,7.032,111,0.41109580434312953,稗原小学校,2,8,11.479,34.53048714683477,3.6766385019410825,18.358886409316234
51032,宮前区,水沢３丁目,35.594447,139.542682,1346,17.608,9.658,237,0.10867422154454182,稗原小学校,4,12,17.608,9.100247552506927,5.119129177133288,10.458237774142757
60001,多摩区,生田１丁目,35.620825,139.543013,2478,18.321,10.291,454,0.006702056014250807,神奈川県横浜川崎治水事務所川崎治水センター,5,22,18.321,0.5255400948225589,9.42757098272056,8.534787332745193
60002,多摩区,生田２丁目,35.620825,139.543013,1559,21.232,12.636,331,0.006702056014250807,神奈川県横浜川崎治水事務所川崎治水センター,5,22,21.232,0.5255400948225589,5.929816548679303,8.358761002532813
60003,多摩区,生田３丁目,35.6221066,139.5467248,2251,18.614,11.062,419,0.23370108087428104,多摩区保育子育て・総合支援センター土渕保育園,5,20,18.614,19.613594381324727,8.563598995204384,15.998717451091206
60005,多摩区,宿河原１丁目,35.620331,139.575896,3901,19.995,11.382,780,0.07512073367502729,二ヶ領せせらぎ館,4,18,19.995,6.278778172408463,14.8435715916876,12.963082746469665
60006,多摩区,宿河原２丁目,35.613705,139.572656,6443,14.139,7.14,911,0.174411431249419,セブン‐イレブン　向ヶ丘遊園店,7,24,14.139,14.628004459231928,24.51853543426962,17.448462413973658
60007,多摩区,宿河原３丁目,35.613988,139.579678,2923,16.832,8.69,492,0.1020263033280181,稲田小学校,7,17,16.832,8.541232711419056,11.121260561772093,11.80247125309925
60008,多摩区,宿河原４丁目,35.6180974,139.5802808,3257,22.935,12.957,747,0.12261845113620215,稲田中学校,3,14,22.935,10.27279977643469,12.392479257060211,14.707363687691938
60009,多摩区,宿河原５丁目,35.6176888,139.5842862,2543,19.505,11.011,496,0.3300789280197155,セブン‐イレブン　川崎宿河原４丁目店,2,9,19.505,27.717882844513575,9.67496384258202,19.841142290580038
60010,多摩区,宿河原６丁目,35.6110089,139.5881327,5280,20.019,11.42,1057,0.22094624334973775,セブン‐イレブン　川崎宿河原店,5,9,20.019,18.541056597366754,20.092106264748423,19.44975451837123
60011,多摩区,宿河原７丁目,35.6167666,139.5884924,2248,22.909,13.212,515,0.5636234272756764,緑化センター,0,8,22.909,47.35633760378198,8.55218086321078,28.380889300476028
60012,多摩区,菅１丁目,35.6323277,139.5372947,1690,16.982,10.0,287,0.05725704174605069,セブン‐イレブン　川崎菅１丁目店,7,20,16.982,4.776643431927045,6.428408312400091,8.933779866490845
60013,多摩区,菅２丁目,35.632991,139.530962,2273,15.222,7.831,346,0.0242812704713859,セブン‐イレブン　京王稲田堤駅前店,7,18,15.222,2.0037534927821476,8.647331963157495,7.962300986060107
60014,多摩区,菅３丁目,35.63608,139.525548,2111,16.959,8.006,358,0.26465133788772266,菅中学校,2,9,16.959,22.216161447055732,8.03075283550278,16.383390429473128
60015,多摩区,菅４丁目,35.6359051,139.5285458,2107,14.333,7.594,302,0.36918237649757046,セブン‐イレブン　京王稲田堤駅前店,2,15,14.333000000000002,31.006041231074832,8.015528659511304,19.106975090283324
60016,多摩区,菅５丁目,35.6372821,139.529756,2748,17.795,9.389,489,0.42683707724597786,セブン‐イレブン　京王稲田堤駅南口店,2,14,17.795,35.854150417606476,10.455202862145088,22.816721025686117
60017,多摩区,菅６丁目,35.6388695,139.5252384,2267,26.996,14.865,612,0.11722177639535306,セブン‐イレブン　川崎菅６丁目店,2,7,26.996,9.8190003802327,8.624495699170282,14.613748861844163
60018,多摩区,菅稲田堤１丁目,35.6352056,139.5354441,2377,13.252,7.404,315,0.06435428380134287,厚生館愛児園,10,15,13.252,5.373441333236961,9.043160538935831,8.837924694975534
60019,多摩区,菅稲田堤２丁目,35.636803,139.539364,1731,11.958,6.586,207,0.22163077557882202,株式会社　ミズモリ,5,14,11.958,18.598618026794384,6.584456116312705,13.002184045611566
60020,多摩区,菅稲田堤３丁目,35.634919,139.542429,1737,25.158,15.832,437,0.3182871582204049,セブン‐イレブン　川崎布田店,3,15,25.158,26.726328179457347,6.607292380299916,20.220118985872915
60021,多摩区,菅北浦１丁目,35.6308231,139.5385285,1271,18.489,10.228,235,0.22595912522676492,セブン‐イレブン　川崎菅１丁目店,4,23,18.489,18.96258334823945,4.833675877293142,14.581836102483724
60022,多摩区,菅北浦２丁目,35.62966,139.535147,2660,17.556,9.361,467,0.3363253973930651,東菅小学校,9,24,17.556,28.243140371813485,10.12027099033265,19.60013744582519
60023,多摩区,菅北浦３丁目,35.6308016,139.5311593,1553,22.601,14.037,351,0.03782961233049191,菅こども文化センター,7,22,22.601,3.1430160295184506,5.906980284692091,9.809600497215007
60024,多摩区,菅北浦４丁目,35.6268868,139.529374,1958,38.764,18.233,759,0.13953932799936164,西菅小学校,4,18,38.764,11.695654417939707,7.44842810382888,18.541990198324548
60025,多摩区,菅北浦５丁目,35.627189,139.533957,767,24.511,14.472,188,0.23658847097086433,東菅小学校,9,21,24.511,19.85639127855314,2.9154297023673594,16.170485422131463
60026,多摩区,菅城下,35.634521,139.524042,2702,19.282,10.807,521,0.2719576092980473,菅中学校,2,9,19.282,22.8305363563673,10.28012483824313,18.000851994019857
60027,多摩区,菅仙谷１丁目,35.629489,139.522437,1155,24.156,14.199,279,0.5069470003794208,農業技術支援センター,0,10,24.156,42.5904901996895,4.392174773540382,25.600648511937916
60028,多摩区,菅仙谷２丁目,35.6288702,139.526553,1843,25.61,13.294,472,0.3880692620057026,西菅小学校,1,17,25.61,32.594214995717536,7.01073304407399,22.823905911509215
60029,多摩区,菅仙谷３丁目,35.62358,139.525224,2241,36.635,18.251,821,0.24842909138349215,農業技術支援センター,3,9,36.635,20.85205372847542,8.525538555225697,21.888983057957876
60030,多摩区,菅仙谷４丁目,35.626393,139.519225,78,47.436,46.154,37,0.3816338336996913,農業技術支援センター,1,1,47.436,32.05306815626402,0.2930653878358834,27.139946878856374
60031,多摩区,菅野戸呂,35.6396579,139.5314929,1834,16.358,9.815,300,0.5477741673220247,稲田公園（児童プール）,0,14,16.358,46.02359384163263,6.976478648093172,25.409781131081004
60032,多摩区,菅馬場１丁目,35.620825,139.543013,3178,16.709,8.653,531,0.006702056014250807,神奈川県横浜川崎治水事務所川崎治水センター,5,22,16.709,0.5255400948225589,12.091801781228591,8.8504565722976
60033,多摩区,菅馬場２丁目,35.6262308,139.5376,2357,20.11,10.013,474,0.11819912389394849,東菅小学校,3,24,20.11,9.901184266799921,8.967039658978457,12.683585604413505
60034,多摩区,菅馬場３丁目,35.622958,139.533815,1747,25.472,15.283,445,0.04818316185789246,南菅老人いこいの家,8,18,25.472,4.0136326128225885,6.645352820278602,11.240658891212616
60035,多摩区,菅馬場４丁目,35.62054,139.529195,96,3.125,1.042,3,0.24947940049611833,南菅中学校,5,14,3.125,20.94037286276147,0.3615741797975185,9.422121399043846
60036,多摩区,堰１丁目,35.6160136,139.5942887,3587,23.669,14.023,849,0.5349429551529182,セブン‐イレブン　川崎堰店,0,6,23.669,44.944633812634486,13.648473776356854,29.17309565796085
60037,多摩区,堰２丁目,35.613098,139.595394,2218,17.223,7.484,382,0.27285258994026096,セブン‐イレブン　川崎堰店,3,11,17.223,22.905794120555832,8.437999543274719,16.860617511204747
60038,多摩区,堰３丁目,35.611939,139.595076,1993,16.959,9.232,338,0.16959134536252188,セブン‐イレブン　川崎堰店,3,11,16.959,14.222689673710596,7.581639643754282,13.051267762610522
60039,多摩区,中野島,35.6301147,139.5506829,105,14.286,13.333,15,0.10977838261825915,中野島老人いこいの家,8,16,14.285999999999998,9.193095028522096,0.395828575778336,8.081786584142339
60040,多摩区,中野島１丁目,35.6283912,139.5468616,1923,20.333,11.7,391,0.07512060713356429,中野島中学校,4,17,20.333,6.27876753170057,7.315216563903479,10.805971981851272
60041,多摩区,中野島２丁目,35.626321,139.549433,1691,16.026,8.752,271,0.18532895728400256,セブン‐イレブン　川崎中野島１丁目店,4,21,16.026,15.546045097296032,6.43221435639796,12.9558823458378
60042,多摩区,中野島３丁目,35.627875,139.5533377,4073,16.229,8.74,661,0.20527404775747968,中野島小学校,6,19,16.229,17.223201948263476,15.498211159321002,16.40744412710169
60043,多摩区,中野島４丁目,35.628776,139.558865,3490,19.771,10.516,690,0.0654927881790395,中野島こども文化センター,5,15,19.771,5.46917669324696,13.2792875085636,12.102756929867866
60044,多摩区,中野島５丁目,35.6313949,139.558649,4672,29.944,16.909,1399,0.19132181640592055,セブン‐イレブン　川崎中野島東店,6,13,29.944,16.049976866699296,17.7780315140443,20.736600200893008
60045,多摩区,中野島６丁目,35.631822,139.551584,5072,30.974,17.212,1571,0.04876520408320526,多摩川の里身体障害者福祉会館,6,14,30.974,4.062575790444862,19.300449113191746,16.70736505013547
60046,多摩区,長尾１丁目,35.611517,139.573892,1472,15.149,7.88,223,0.07737272186102917,長尾老人いこいの家,7,19,15.149,6.468144945122447,5.598690720864733,8.811565194308399
60047,多摩区,長尾２丁目,35.608698,139.571747,960,15.833,8.438,152,0.20441516647836805,藤子・Ｆ・不二雄ミュージアム,6,19,15.833,17.150979732809237,3.6499961939560026,12.705290751310494
60048,多摩区,長尾３丁目,35.608226,139.577033,491,21.792,13.646,107,0.19182989152270094,株式会社　電子応用,5,22,21.792,16.092700245871104,1.8649615589556214,13.53416856603513
60049,多摩区,長尾４丁目,35.6108448,139.5785026,1505,18.937,13.821,285,0.13243599125618474,株式会社　電子応用,7,16,18.937,11.098344022211482,5.724290172794397,11.837724660722913
60050,多摩区,長尾５丁目,35.611186,139.5827687,1863,19.753,10.038,368,0.16854674387504873,富士器業株式会社　川崎営業所,5,16,19.753,14.134850486238562,7.086853924031362,13.705896371704833
60051,多摩区,長尾６丁目,35.6072585,139.5798673,1426,23.492,15.498,335,0.2559322293300231,長尾小学校,3,20,23.492,21.482982890091016,5.423612696962777,17.26787696512524
60052,多摩区,長尾７丁目,35.607114,139.584933,2112,22.775,12.642,481,0.35469781087781743,長尾小学校,1,12,22.775,29.7880528496854,8.034558879500647,21.158088803724354
60053,多摩区,登戸,35.6208025,139.5699959,26275,13.283,7.467,3490,0.09658166077049993,登戸駅周辺自転車等駐車場第5施設,10,25,13.283000000000001,8.083399763578907,100.0,37.218259905431566
60054,多摩区,登戸新町,35.6245657,139.5635201,4953,13.265,7.389,657,0.08993449733048142,登戸老人いこいの家,5,27,13.265000000000002,7.524448390670754,18.847529877445382,12.643538319501918
60055,多摩区,東生田１丁目,35.6134396,139.5665804,2468,16.37,8.712,404,0.3304258278280548,ぽっけナーサリールーム,4,33,16.37,27.74705320054326,9.389510542741874,18.826674443039867
60056,多摩区,東生田２丁目,35.6101848,139.565175,1008,23.909,14.583,241,0.24422652363571387,生田緑地東口ビジターセンター,4,21,23.909,20.498665244266032,3.8326863058536955,16.52197198946252
60057,多摩区,東生田３丁目,35.606368,139.566426,664,21.687,13.404,144,0.30331998542567334,生田緑地ばら苑,4,19,21.687,25.46775798516926,2.523407170586892,17.450225345243773
60058,多摩区,東生田４丁目,35.604824,139.56503,1064,25.188,14.85,268,0.32184015890193474,セブン‐イレブン　川崎平３丁目店,2,15,25.188,27.025095409540555,4.045824769734338,19.580185594736523
60059,多摩区,東三田２丁目,35.609706,139.553456,666,31.231,16.366,208,0.30258809150364513,川崎国際生田緑地ゴルフ場,3,19,31.231,25.40621397226326,2.531019258582629,20.291091366480096
60060,多摩区,布田,35.6340413,139.5475352,2790,22.832,13.441,637,0.15650664523323385,セブン‐イレブン　川崎布田店,3,12,22.832,13.122414170128774,10.615056710055567,15.28308268106818
60061,多摩区,枡形１丁目,35.620825,139.543013,1448,21.478,10.912,311,0.006702056014250807,神奈川県横浜川崎治水事務所川崎治水センター,5,22,21.478,0.5255400948225589,5.507345664915887,8.30581973740379
60062,多摩区,枡形２丁目,35.6189538,139.5553819,2003,15.277,8.337,306,0.07184016403076185,セブン‐イレブン　川崎枡形２丁目店,3,23,15.277,6.002919315750369,7.619700083732968,9.27017775142004
60063,多摩区,枡形３丁目,35.6166515,139.5591203,1478,19.959,11.434,295,0.14484133902472937,セブン‐イレブン　川崎枡形６丁目店,13,31,19.959,12.141493664792227,5.621526984851945,12.530755561372475
60064,多摩区,枡形４丁目,35.617383,139.552885,707,14.427,8.204,102,0.24059801442802708,東生田小学校,6,25,14.427000000000001,20.193548599918746,2.6870670624952426,13.211639558716072
60065,多摩区,枡形５丁目,35.613493,139.553267,1907,17.2,10.435,328,0.25458574928761735,明治大学 生田キャンパス 体育館,2,22,17.2,21.369759125535285,7.25431985993758,15.884199608195388
60066,多摩区,枡形６丁目,35.612494,139.559472,3284,11.084,6.577,364,0.21708521472623007,枡形老人いこいの家,7,24,11.084,18.216387696199902,12.495242445002665,14.36032781198076
61001,多摩区,生田４丁目,35.6197918,139.5451185,888,29.617,17.905,263,0.22411415169127322,神奈川県横浜川崎治水事務所川崎治水センター,4,21,29.616999999999997,18.807441910850716,3.375961026109462,17.420865072173125
61002,多摩区,生田５丁目,35.6209409,139.5409235,1214,24.3,14.662,295,0.1848848100940689,神奈川県横浜川崎治水事務所川崎治水センター,5,21,24.3,15.508697334776441,4.61673136941463,14.878498344734966
61003,多摩区,生田６丁目,35.6176965,139.5374876,2637,22.829,14.069,602,0.23863775234163015,保田歯科醫院,5,22,22.829,20.028712697456218,10.03273197838167,17.870004672496986
61004,多摩区,生田７丁目,35.6164929,139.5424363,1541,16.029,10.058,247,0.0701721687587239,多摩区役所生田出張所,8,21,16.029,5.862659751543336,5.861307756717667,8.912156227632636
61005,多摩区,生田８丁目,35.6170195,139.5478342,2258,18.113,10.452,409,0.185774444412761,枡形中学校,5,21,18.113,15.583505533537654,8.590241303189465,14.2443746043719
61006,多摩区,栗谷１丁目,35.6125462,139.5337057,1061,14.797,8.954,157,0.16695678609206635,錦ケ丘こども文化センター,4,13,14.797000000000002,14.001152993513527,4.034406637740733,11.249883188727631
61007,多摩区,栗谷２丁目,35.6093178,139.5350441,1261,22.205,14.036,280,0.32949173612589605,南生田小学校,4,15,22.205,27.668506637929735,4.7956154373144555,19.16758728636623
61008,多摩区,栗谷３丁目,35.6124066,139.5368358,1698,24.971,15.842,424,0.13722497566877248,錦ケ丘老人いこいの家,4,18,24.971,11.501043525000329,6.458856664383041,14.029374409315045
61009,多摩区,栗谷４丁目,35.6111806,139.5393497,827,19.226,9.553,159,0.12877011932605323,セブン‐イレブン　川崎栗谷店,4,17,19.226,10.790085594877436,3.1437923422394762,11.026971940622817
61010,多摩区,寺尾台１丁目,35.6196414,139.5351031,1757,26.124,15.31,459,0.39530882249545923,南菅老人いこいの家,3,20,26.124,33.20298027003579,6.683413260257288,23.123416086091503
61011,多摩区,寺尾台２丁目,35.6211317,139.5376083,1371,29.54,17.87,405,0.4219215561182782,セブン‐イレブン　川崎菅馬場店,4,22,29.54,35.44081060616969,5.214280277080003,24.60260832559188
61012,多摩区,長沢１丁目,35.6035955,139.5449714,1625,25.169,14.585,409,0.182039321251535,セブン‐イレブン　川崎長沢２丁目店,3,14,25.169000000000004,15.269423859785022,6.181015452538632,15.5127741796756
61013,多摩区,長沢２丁目,35.601068,139.545353,967,21.096,13.03,204,0.23065119710411172,セブン‐イレブン　川崎長沢２丁目店,3,14,21.096,19.35713360133499,3.6766385019410825,15.17464499111632
61014,多摩区,長沢３丁目,35.599901,139.541631,1019,22.277,12.071,227,0.23966044819650303,セブン‐イレブン　川崎東長澤店,4,15,22.277,20.114709868626583,3.8745527898302505,15.891349784399708
61015,多摩区,長沢４丁目,35.598453,139.535439,1975,27.646,16.101,546,0.11434658097495463,セブン‐イレブン　川崎長沢４丁目店,5,12,27.645999999999997,9.577228917545986,7.513130851792647,14.378630822556188
61016,多摩区,西生田１丁目,35.6161484,139.5287463,1016,18.898,11.811,192,0.3515827328553543,セブン‐イレブン　川崎西生田店,3,14,18.898,29.526109969375096,3.863134657836645,18.63878438510103
61017,多摩区,西生田２丁目,35.6160055,139.5329306,1323,17.914,10.884,237,0.4044710918510504,錦ケ丘こども文化センター,2,16,17.914,33.973423645089575,5.031590165182309,20.473046507590524
61018,多摩区,西生田３丁目,35.6118429,139.5296475,2678,17.214,9.746,461,0.08322999667791631,生田保育園,3,9,17.214,6.960675605748161,10.188779782294283,11.005104176987548
61019,多摩区,西生田４丁目,35.611717,139.52559,2460,24.472,14.187,602,0.2147212804700621,てるた歯科クリニック,3,11,24.472,18.017607523292643,9.359062190758925,17.356361666544736
61020,多摩区,西生田５丁目,35.607389,139.5257047,1835,25.014,16.785,459,0.5796315507572078,生田保育園,0,8,25.013999999999996,48.70243999443725,6.980284692091041,29.07926140540221
61021,多摩区,東三田１丁目,35.612653,139.549014,403,31.266,17.37,126,0.18847003470521578,明治大学 生田キャンパス 体育館,7,22,31.266,15.810174233406615,1.5300296871431835,16.1628785995056
61022,多摩区,東三田３丁目,35.608627,139.550502,2740,16.168,8.066,443,0.33781463940342726,三田こども文化センター,3,14,16.168,28.368368805535,10.424754510162138,19.325173875262642
61023,多摩区,三田１丁目,35.6195325,139.5620976,2894,20.249,12.198,586,0.007951358216461597,多摩市民館,14,29,20.249,0.6305923005346779,11.010885285833904,9.630202505964041
61024,多摩区,三田２丁目,35.6195325,139.5620976,1254,15.63,9.569,196,0.007951358216461597,多摩市民館,14,29,15.629999999999999,0.6305923005346779,4.768973129329375,6.371928859012683
61025,多摩区,三田３丁目,35.6195325,139.5620976,1012,32.016,20.553,324,0.007951358216461597,多摩市民館,14,29,32.016,0.6305923005346779,3.84791048184517,11.011410064767421
61026,多摩区,三田４丁目,35.6195325,139.5620976,2424,26.691,16.007,647,0.007951358216461597,多摩市民館,14,29,26.691,0.6305923005346779,9.222044606835656,11.026150302264567
61027,多摩区,三田５丁目,35.6195325,139.5620976,246,29.268,19.919,72,0.007951358216461597,多摩市民館,14,29,29.268,0.6305923005346779,0.9324807794778107,9.312381154057215
61028,多摩区,南生田１丁目,35.6090441,139.5299312,2014,26.862,17.279,541,0.34365618725077696,生田保育園,2,10,26.862,28.859577005641434,7.661566567709523,21.90090077256943
61029,多摩区,南生田２丁目,35.6039069,139.5291051,2771,22.05,12.378,611,0.4298027256154259,南生田中学校,1,9,22.05,36.103527951741725,10.542741874096064,24.21923374292551
61030,多摩区,南生田３丁目,35.605112,139.53387,517,23.985,15.087,124,0.05965546814833887,南生田中学校,3,13,23.985,4.978324004772175,1.9639187029002056,9.776005212778932
61031,多摩区,南生田４丁目,35.600659,139.53421,1837,30.593,17.202,562,0.1549458926010008,セブン‐イレブン　川崎長沢４丁目店,3,13,30.592999999999996,12.991172500741714,6.9878967800867775,16.470738034322718
61032,多摩区,南生田５丁目,35.602854,139.538988,1078,26.531,17.254,286,0.24467118288142115,セブン‐イレブン　川崎東長澤店,2,13,26.531,20.536056064893078,4.099109385704499,17.40345524166858
61033,多摩区,南生田６丁目,35.604492,139.5384805,1528,27.487,17.474,420,0.34628687516952417,きっとスマイルこどもクリニック,4,16,27.487000000000002,29.080788148882487,5.811829184745376,21.62196401497661
61034,多摩区,南生田７丁目,35.6085693,139.5400276,1342,22.876,13.115,307,0.3326118774016928,セブン‐イレブン　川崎栗谷店,1,19,22.876,27.930875280661517,5.103905001141813,19.566321612607155
70001,麻生区,王禅寺,35.5861588,139.5224604,784,22.321,14.413,175,0.25444328690396634,王禅寺ふるさと公園,1,11,22.321,21.357779648026114,2.980132450331126,16.133451594309783
70002,麻生区,岡上,35.5783849,139.4811908,490,31.633,19.592,155,0.17819550611154608,岡上小学校,4,4,31.633,14.946202418174739,1.861155514957753,16.02672762175722
70003,麻生区,片平,35.5960902,139.4825242,600,33.0,24.5,198,0.4537683543473065,セブン‐イレブン　川崎片平７丁目店,1,9,33.0,38.11876666268494,2.2798203547233005,25.831452771490966
70004,麻生区,片平１丁目,35.5979699,139.498884,1763,20.079,10.834,354,0.2341734855699859,セブン‐イレブン　川崎片平１丁目店,2,28,20.079,19.65331828094224,6.706249524244501,15.896902169650247
70005,麻生区,片平２丁目,35.5934271,139.4961576,1842,21.498,10.966,396,0.3003388157120349,柿生小学校,2,16,21.498,25.217075281284103,7.0069270000761215,18.63830821253648
70006,麻生区,片平３丁目,35.5903323,139.4930851,1732,23.557,13.857,408,0.19266633363318178,柿生小学校,2,14,23.557,16.16303558066921,6.588262160310573,15.508792880360856
70007,麻生区,片平４丁目,35.5931685,139.4892068,2747,18.274,8.955,502,0.5381170500876871,片平小学校,0,12,18.274,45.2115393487386,10.451396818147218,26.702234784939606
70008,麻生区,片平５丁目,35.5970932,139.4917956,1876,25.16,14.552,472,0.056488059643503924,北部地域療育センター,7,11,25.16,4.711980721909626,7.1363324960036545,11.573692037564948
70009,麻生区,金程１丁目,35.6093527,139.5019417,1607,26.509,16.615,426,0.31434773516296877,麻生老人福祉センター,4,19,26.509,26.39506719177599,6.112506660576996,20.344478874883496
70010,麻生区,金程２丁目,35.6102391,139.4999192,751,25.3,11.718,190,0.10816023376642601,麻生老人福祉センター,3,18,25.3,9.057026985293817,2.8545329984014614,12.069170693637965
70011,麻生区,金程３丁目,35.6130757,139.4982653,705,31.206,18.298,220,0.11754379344924704,金程中学校,3,9,31.206,9.846078377636864,2.6794549744995053,14.104067843404597
70012,麻生区,金程４丁目,35.6139426,139.5024565,916,28.384,18.559,260,0.2876200695364568,金程中学校,5,10,28.383999999999997,24.147572372162028,3.4825302580497834,19.218988026279742
70013,麻生区,上麻生,35.5920986,139.5001888,102,35.294,13.725,36,0.35406226883357655,セブン‐イレブン　川崎柿生駅南口店,4,21,35.294,29.734610941512862,0.38441044378473016,22.597367509740565
70014,麻生区,上麻生１丁目,35.6022953,139.507926,729,8.505,5.35,62,0.13096996584181148,麻生市民交流館やまゆり,17,32,8.505,10.975067842006727,2.7708000304483518,7.7727671459371965
70015,麻生区,上麻生２丁目,35.6003265,139.5117446,2156,36.039,21.058,777,0.14523561092628132,南百合丘小学校,9,29,36.039,12.17464747884542,8.202024815406867,18.142166436160228
70016,麻生区,上麻生３丁目,35.599772,139.5048585,3916,23.774,11.696,931,0.046499757315151,麻生スポーツセンター,13,26,23.774,3.872077302980149,14.90066225165563,13.151229596688747
70017,麻生区,上麻生４丁目,35.5951479,139.5046357,3437,22.461,11.376,772,0.07370340107066051,麻生老人いこいの家,3,24,22.461,6.159596507593538,13.077567176676563,13.125408756040384
70018,麻生区,栗木,35.602112,139.475626,151,31.126,21.854,47,0.6451062562765656,セブン‐イレブン　小田急マルシェ栗平店,0,3,31.126000000000005,54.208123263856024,0.5709065996802923,31.1923212854465
70019,麻生区,栗木台１丁目,35.6068922,139.4757782,1343,14.892,8.042,200,0.3932691412758088,とんびいけ公園,2,6,14.892,33.03146611541837,5.107711045139681,19.212499759709253
70020,麻生区,栗木台２丁目,35.6098549,139.4735397,780,19.615,12.308,153,0.2433061656244949,とんびいけ公園,4,8,19.615,20.421273529953613,2.9649082743396513,14.94248189428334
70021,麻生区,栗木台３丁目,35.6115152,139.4744543,801,19.975,9.738,160,0.19536762168236316,とんびいけ公園,5,8,19.975,16.390183397528986,3.044835198294892,13.462023918500062
70022,麻生区,栗木台４丁目,35.6090779,139.4780837,833,33.733,17.647,281,0.23023108146316223,とんびいけ公園,3,6,33.733,19.321806620675062,3.166628606226688,18.79861123013803
70023,麻生区,栗木台５丁目,35.6118334,139.4784426,960,29.375,18.542,282,0.13610746574606625,栗木台小学校,2,6,29.375,11.407073561545753,3.6499961939560026,14.4703282828051
70024,麻生区,栗平１丁目,35.6049386,139.481284,961,29.032,16.129,279,0.17224087247239667,セブン‐イレブン　小田急マルシェ栗平店,1,6,29.032000000000004,14.445484980157545,3.653802237953871,15.58393466344918
70025,麻生区,栗平２丁目,35.6086272,139.4817654,1876,18.177,8.689,341,0.27789269006965855,セブン‐イレブン　小田急マルシェ栗平店,1,4,18.177,23.329609619052665,7.1363324960036545,16.925843596422162
70026,麻生区,黒川,35.6132327,139.4707421,3307,13.819,8.104,457,0.08586799862164203,サンドラッグフォレストモール川崎黒川,5,9,13.819,7.182501775886045,12.582781456953644,10.793535147440512
70027,麻生区,五力田,35.6037126,139.5058592,149,12.752,6.711,19,0.015822501527157935,麻生区役所,19,31,12.751999999999999,1.2924665570609006,0.5632945116845551,4.511574976329727
70028,麻生区,五力田１丁目,35.6037126,139.5058592,952,28.046,14.601,267,0.015822501527157935,麻生区役所,19,31,28.046,1.2924665570609006,3.619547841973053,10.016650975416276
70029,麻生区,五力田２丁目,35.6037126,139.5058592,1228,24.349,11.645,299,0.015822501527157935,麻生区役所,19,31,24.349,1.2924665570609006,4.670015985384791,9.222691418439798
70030,麻生区,五力田３丁目,35.6037126,139.5058592,1044,16.858,9.291,176,0.015822501527157935,麻生区役所,19,31,16.858,1.2924665570609006,3.9697038897769663,6.765297789757451
70031,麻生区,下麻生,35.572171,139.51203,1,100.0,100.0,1,0.6502333563873465,早野聖地公園,0,2,100.0,54.63925447821811,0.0,51.855701791287245
70032,麻生区,白鳥１丁目,35.6011882,139.4877104,1467,23.926,11.929,351,0.14786388327683056,白鳥中学校,3,10,23.926,12.395655500082214,5.57966050087539,13.809960350295501
70033,麻生区,白鳥２丁目,35.6028117,139.4837109,894,24.72,15.324,221,0.2752960707696716,白鳥中学校,2,9,24.72,23.11126326188178,3.398797290096674,17.680144491781714
70034,麻生区,白鳥３丁目,35.6055263,139.4838321,1614,22.8,13.817,368,0.314944467731463,セブン‐イレブン　小田急マルシェ栗平店,1,6,22.8,26.445245661348554,6.139148968562077,19.25984295510805
70035,麻生区,高石１丁目,35.6103933,139.5156569,2343,19.633,10.371,460,0.13106670562861286,高石保育園,4,15,19.633,10.98320256550727,8.913755043008296,12.957307539105397
70036,麻生区,高石２丁目,35.6130151,139.5153171,2487,23.482,14.556,584,0.3266431260780584,高石保育園,3,11,23.482,27.42897070482285,9.461825378701377,20.85473589553955
70037,麻生区,高石３丁目,35.613656,139.5204087,3444,20.732,10.453,714,0.26520720320194174,西生田中学校,3,11,20.732,22.262903442094434,13.104209484661641,19.056024222236264
70038,麻生区,高石４丁目,35.6102603,139.52182,4004,28.297,17.458,1133,0.2507584288866221,セブン‐イレブン　川崎百合丘店,1,11,28.297,21.04792470518444,15.235594123468069,21.478948119114193
70039,麻生区,高石５丁目,35.6052453,139.522655,1882,27.843,15.622,524,0.4972688716140734,百合丘こども文化センター,1,15,27.843,41.77666887433967,7.159168759990865,27.21131817773313
70040,麻生区,高石６丁目,35.6024219,139.5228577,1806,20.598,11.351,372,0.4778881059982325,百合ヶ丘自治会館,1,14,20.598,40.14696537047107,6.86990941615285,24.29915897303428
70041,麻生区,多摩美１丁目,35.6185385,139.5238918,1531,25.931,16.917,397,0.4552755983646706,西生田小学校,1,12,25.930999999999997,38.245508861882456,5.823247316738982,24.82447773977468
70042,麻生区,多摩美２丁目,35.620218,139.5217027,915,33.661,18.907,308,0.425997189293947,西生田小学校,1,9,33.661,35.783525326451,3.4787242140519146,25.455327394795976
