町丁コード,区,町丁名,緯度,経度,総人口,人口,リスク加重人口,高齢者人口,高齢者リスク加重人口,リスク加重高齢化率,最寄りAED距離_km,500m以内AED数,リスク加重人口_norm,距離_norm,リスク加重スコア
60037,多摩区,堰２丁目,35.613098,139.595394,2218,2218,5678.225,382,3468.698,61.08771667202338,0.27285258994026096,3,9.56549202373516,22.935099685471698,14.913335088429776
60038,多摩区,堰３丁目,35.611939,139.595076,1993,1993,4953.675,338,3271.795,66.04783317436045,0.16959134536252188,3,8.34492093932105,14.255295918335595,10.709070930926867
60039,多摩区,中野島,35.6301147,139.5506829,105,105,266.747,15,177.776,66.64592291572163,0.10977838261825915,8,0.44935984411594865,9.227613156286608,3.960661168984213
60040,多摩区,中野島１丁目,35.6283912,139.5468616,1923,1923,6147.117,391,3947.13,64.21107650952472,0.07512060713356429,4,10.355383703968547,6.314393473115536,8.738987611627342
60041,多摩区,中野島２丁目,35.626321,139.549433,1691,1691,4481.361,271,2608.906,58.21682296962909,0.18532895728400256,4,7.549264585495963,15.578148299210751,10.760818070981879
60042,多摩区,中野島３丁目,35.627875,139.5533377,4073,4073,10209.975,661,6385.363,62.54043717051218,0.20527404775747968,6,17.19964151209848,17.254667618104165,17.221651954500754
60043,多摩区,中野島４丁目,35.628776,139.558865,3490,3490,10423.67,690,6604.033,63.35612121258636,0.0654927881790395,5,17.55963038503185,5.5051103817435765,12.737822383716539
60044,多摩区,中野島５丁目,35.6313949,139.558649,4672,4672,17988.897,1399,13697.169,76.14235047318354,0.19132181640592055,6,30.303950753852366,16.08188851070103,24.61512585659183
60045,多摩区,中野島６丁目,35.631822,139.551584,5072,5072,19648.524,1571,15290.288,77.81901582022141,0.04876520408320526,6,33.09974500837301,4.099044165479818,21.499464671215733
60046,多摩区,長尾１丁目,35.611517,139.573892,1472,1472,3516.575,223,2148.458,61.09518494557915,0.07737272186102917,7,5.923993873678212,6.503698899129027,6.155875883858538
60047,多摩区,長尾２丁目,35.608698,139.571747,960,960,2375.889,152,1453.782,61.188969686715154,0.20441516647836805,6,4.002403441001388,17.182472856241272,9.274431207097342
60048,多摩区,長尾３丁目,35.608226,139.577033,491,491,1471.904,107,1096.888,74.52170793747418,0.19182989152270094,5,2.4795576032481765,16.12459564957634,7.937572821779441
60049,多摩区,長尾４丁目,35.6108448,139.5785026,1505,1505,4493.98,285,3283.546,73.06543420308948,0.13243599125618474,7,7.570522451087324,11.132137913991869,8.995168636249142
60050,多摩区,長尾５丁目,35.611186,139.5827687,1863,1863,5099.728,368,3447.139,67.59456582782455,0.16854674387504873,5,8.59096064478228,14.16749012088271,10.821572435222453
60051,多摩区,長尾６丁目,35.6072585,139.5798673,1426,1426,4817.388,335,3588.222,74.48480379824088,0.2559322293300231,3,8.115332958668857,21.512829303523336,13.474331496610649
60052,多摩区,長尾７丁目,35.607114,139.584933,2112,2112,6644.245,481,4644.464999999999,69.90207314751336,0.35469781087781743,1,11.19284152199714,29.81474228440505,18.641601826960304
60053,多摩区,登戸,35.6208025,139.5699959,26275,26275,57271.067,3490,34515.265999999996,60.26649721752171,0.09658166077049993,10,96.47837741183238,8.118339716125872,61.13436233354978
60054,多摩区,登戸新町,35.6245657,139.5635201,4953,4953,10743.992,657,6458.257,60.110404028595696,0.08993449733048142,5,18.099242241910872,7.559600815550195,13.883385671366602
60055,多摩区,東生田１丁目,35.6134396,139.5665804,2468,2468,6063.4529999999995,404,3947.3489999999997,65.10067778211524,0.3304258278280548,4,10.214444004560054,27.774518473693682,17.238473792213505
60056,多摩区,東生田２丁目,35.6101848,139.565175,1008,1008,3414.7,241,2476.895,72.53624037250711,0.24422652363571387,4,5.752376070593971,20.528885823102076,11.662979971597213
60057,多摩区,東生田３丁目,35.606368,139.566426,664,664,2069.406,144,1439.333,69.55295384279354,0.30331998542567334,4,3.4861046518709067,25.49608967925411,12.290098662824189
60058,多摩区,東生田４丁目,35.604824,139.56503,1064,1064,3704.466,268,2612.006,70.50964970389794,0.32184015890193474,2,6.24051353639528,27.052835118112807,14.565442169082292
60059,多摩区,東三田２丁目,35.609706,139.553456,666,666,2780.248,208,2067.123,74.3503097565397,0.30258809150364513,3,4.683583350079581,25.434569060869716,12.983977634395636
60060,多摩区,布田,35.6340413,139.5475352,2790,2790,9008.143,637,6427.143,71.3481457832097,0.15650664523323385,3,15.175045021140535,13.155438658833567,14.367202476217749
60061,多摩区,枡形１丁目,35.620825,139.543013,1448,1448,4502.283,311,2939.792,65.29558448458259,0.006702056014250807,5,7.584509617899679,0.5633529915113196,4.776046967344334
60062,多摩区,枡形２丁目,35.6189538,139.5553819,2003,2003,4857.433,306,3008.682,61.93975295181632,0.07184016403076185,3,8.182792442590413,6.038650114433235,7.325135511327542
60063,多摩区,枡形３丁目,35.6166515,139.5591203,1478,1478,4352.233,295,2902.46,66.68898471198578,0.14484133902472937,13,7.331736598485785,12.174891027556992,9.268998370114268
60064,多摩区,枡形４丁目,35.617383,139.552885,707,707,1602.98,102,988.673,61.677188735979236,0.24059801442802708,6,2.700367175342116,20.223885161733353,9.70977436989861
60065,多摩区,枡形５丁目,35.613493,139.553267,1907,1907,4981.085,328,3323.5589999999997,66.72359536125161,0.25458574928761735,2,8.391095604180327,21.399648578341893,13.594516793844953
60066,多摩区,枡形６丁目,35.612494,139.559472,3284,3284,6733.407,364,3564.679,52.94019803050669,0.21708521472623007,7,11.3430431078484,18.24747582963461,14.104816196562883
61001,多摩区,生田４丁目,35.6197918,139.5451185,888,888,3457.617,263,2688.013,77.74177996001292,0.22411415169127322,4,5.824673702544561,18.838305368806136,11.03012636904919
61002,多摩区,生田５丁目,35.6209409,139.5409235,1214,1214,4109.093,295,2975.788,72.41958261835399,0.1848848100940689,5,6.9221449161112805,15.54081473357232,10.369612843095696
61003,多摩区,生田６丁目,35.6176965,139.5374876,2637,2637,8721.325,602,6225.353999999999,71.38082802785127,0.23863775234163015,5,14.691873732355102,20.059111917796002,16.838769006531464
61004,多摩区,生田７丁目,35.6164929,139.5424363,1541,1541,3770.38,247,2569.121,68.13957744312245,0.0701721687587239,8,6.351551729008725,5.898443866629386,6.17030858405699
61005,多摩区,生田８丁目,35.6170195,139.5478342,2258,2258,6232.1810000000005,409,4002.013,64.21528835571367,0.185774444412761,5,10.498681832082,15.615594495740922,12.545446897545569
61006,多摩区,栗谷１丁目,35.6125462,139.5337057,1061,1061,2649.797,157,1585.563,59.83714978921027,0.16695678609206635,4,4.463826647943214,14.033843450142383,8.291833368822882
61007,多摩区,栗谷２丁目,35.6093178,139.5350441,1261,1261,4084.877,280,2893.7870000000003,70.84147209328458,0.32949173612589605,4,6.8813508378831765,27.696001768724628,15.207211210219757
61008,多摩区,栗谷３丁目,35.6124066,139.5368358,1698,1698,5943.286,424,4368.675,73.50605372179632,0.13722497566877248,4,10.01201164585356,11.534684339953657,10.621080723493598
61009,多摩区,栗谷４丁目,35.6111806,139.5393497,827,827,2248.037,159,1494.011,66.45847021201165,0.12877011932605323,4,3.7870249932965874,10.823996663911938,6.601813661542728
61010,多摩区,寺尾台１丁目,35.6196414,139.5351031,1757,1757,6267.412,459,4650.0199999999995,74.19362250319588,0.39530882249545923,3,10.558031690442352,33.22837159971553,19.626167654151622
61011,多摩区,寺尾台２丁目,35.6211317,139.5376083,1371,1371,5222.893,405,4047.564,77.49659049113203,0.4219215561182782,4,8.798443410101255,35.465351276822105,19.465206556789596
61012,多摩区,長沢１丁目,35.6035955,139.5449714,1625,1625,5710.604,409,4141.123,72.51637480028381,0.182039321251535,3,9.62003742590512,15.301632212813763,11.892675340668577
61013,多摩区,長沢２丁目,35.601068,139.545353,967,967,3116.188,204,2065.558,66.28476844144191,0.23065119710411172,3,5.249505163754381,19.387788106810316,10.904818340976755
61014,多摩区,長沢３丁目,35.599901,139.541631,1019,1019,3190.748,227,2180.011,68.32288228340188,0.23966044819650303,4,5.375108338212894,20.14507639914677,11.283095562586446
61015,多摩区,長沢４丁目,35.598453,139.535439,1975,1975,7441.24,546,5373.79,72.21632416102692,0.11434658097495463,5,12.535452868933339,9.611601025768653,11.365912131667464
61016,多摩区,西生田１丁目,35.6161484,139.5287463,1016,1016,2943.069,192,1978.888,67.23892644039266,0.3515827328553543,3,4.9578702930585195,29.552898975573505,14.795881766064515
61017,多摩区,西生田２丁目,35.6160055,139.5329306,1323,1323,3417.708,237,2365.1169999999997,69.20184521322476,0.4044710918510504,2,5.757443323125773,33.99852210868315,17.053874837348722
61018,多摩区,西生田３丁目,35.6118429,139.5296475,2678,2678,6969.331,461,4568.015,65.5445264401992,0.08322999667791631,3,11.740478774840762,6.996042335707443,9.842704199187434
61019,多摩区,西生田４丁目,35.611717,139.52559,2460,2460,8393.861,602,6023.362,71.75913444361302,0.2147212804700621,3,14.14023051989691,18.048771218375524,15.703646799288357
61020,多摩区,西生田５丁目,35.607389,139.5257047,1835,1835,6438.588,459,4780.0019999999995,74.2399109866946,0.5796315507572078,0,10.846393399014111,48.721939565872226,25.99661186575736
61021,多摩区,東三田１丁目,35.612653,139.549014,403,403,1594.043,126,1198.229,75.16917674115442,0.18847003470521578,7,2.6853119772448015,15.842177032788404,7.948057999462243
61022,多摩区,東三田３丁目,35.608627,139.550502,2740,2740,7358.131,443,4171.585,56.69354079181248,0.33781463940342726,3,12.395448118047174,28.395597900044145,18.795508030845962
61023,多摩区,三田１丁目,35.6195325,139.5620976,2894,2894,8675.836,586,5852.464,67.45706119848278,0.007951358216461597,14,14.615243329955108,0.6683652640767261,9.036492103603754
61024,多摩区,三田２丁目,35.6195325,139.5620976,1254,1254,3185.5,196,2007.34,63.01491131690472,0.007951358216461597,14,5.3662675997531535,0.6683652640767261,3.487106665482582
61025,多摩区,三田３丁目,35.6195325,139.5620976,1012,1012,4354.415,324,3368.678,77.36235521878369,0.007951358216461597,14,7.33541237808166,0.6683652640767261,4.668593532479687
61026,多摩区,三田４丁目,35.6195325,139.5620976,2424,2424,8808.485,647,6560.909,74.48396631202753,0.007951358216461597,14,14.838702765158265,0.6683652640767261,9.170567764725648
61027,多摩区,三田５丁目,35.6195325,139.5620976,246,246,1046.7930000000001,72,830.001,79.28988825871016,0.007951358216461597,14,1.7634190423947271,0.6683652640767261,1.3253975310675268
61028,多摩区,南生田１丁目,35.6090441,139.5299312,2014,2014,7336.114,541,5562.456,75.8229220538285,0.34365618725077696,2,12.35835845747779,28.88661937880581,18.969662826009
61029,多摩区,南生田２丁目,35.6039069,139.5291051,2771,2771,8932.064,611,6098.242,68.27360395088974,0.4298027256154259,1,15.046882951537139,36.127816705846456,23.479256453260867
61030,多摩区,南生田３丁目,35.605112,139.53387,517,517,1720.386,124,1233.111,71.67641447907621,0.05965546814833887,3,2.89814837572404,5.014444279474099,3.7446667372240636
61031,多摩区,南生田４丁目,35.600659,139.53421,1837,1837,7178.726,562,5426.903,75.59702097558815,0.1549458926010008,3,12.093223902466034,13.024246877907228,12.465633092642513
61032,多摩区,南生田５丁目,35.602854,139.538988,1078,1078,4074.714,286,3054.663,74.96631665437133,0.24467118288142115,2,6.864230330077089,20.566262430480425,12.345043170238423
61033,多摩区,南生田６丁目,35.604492,139.5384805,1528,1528,6012.17,420,4433.558,73.74305783103271,0.34628687516952417,4,10.128053076505388,29.107746433788297,17.719930419418553
61034,多摩区,南生田７丁目,35.6085693,139.5400276,1342,1342,4478.948,307,2997.353,66.92091535780277,0.3326118774016928,1,7.54519966516377,27.95827067813399,15.710428070351856
70001,麻生区,王禅寺,35.5861588,139.5224604,784,784,2702.02,175,1881.784,69.64359997335328,0.25444328690396634,1,4.551801092414069,21.387673654551794,11.286150117269159
70002,麻生区,岡上,35.5783849,139.4811908,490,490,2052.457,155,1583.337,77.14349192212066,0.17819550611154608,4,3.4575525032134853,14.97853363629861,8.065944956447536
70003,麻生区,片平,35.5960902,139.4825242,600,600,2825.341,198,2276.887,80.58804229294802,0.4537683543473065,1,4.759546654074454,38.14228937077894,18.11264374075625
70004,麻生区,片平１丁目,35.5979699,139.498884,1763,1763,5267.671,354,3438.024,65.26649063694371,0.2341734855699859,2,8.873876067637513,19.683860198717152,13.197869720069368
70005,麻生区,片平２丁目,35.5934271,139.4961576,1842,1842,5646.802,396,3678.466,65.14246470834289,0.3003388157120349,2,9.512557091452301,25.24550226655417,15.80573516149305
70006,麻生区,片平３丁目,35.5903323,139.4930851,1732,1732,5677.797,408,4082.247,71.89843173329375,0.19266633363318178,2,9.564771018388212,16.19490424803679,12.216824310247643
70007,麻生区,片平４丁目,35.5931685,139.4892068,2747,2747,7404.612,502,4628.032,62.50201901193473,0.5381170500876871,0,12.473749635643824,45.23236590466379,25.577196143251808
70008,麻生区,片平５丁目,35.5970932,139.4917956,1876,1876,6732.099999999999,472,4731.353,70.28049197130169,0.056488059643503924,7,11.340841346193125,4.748202240800743,8.703785704036171
70009,麻生区,金程１丁目,35.6093527,139.5019417,1607,1607,5883.911,426,4340.672,73.77188404107403,0.31434773516296877,4,9.911988999884217,26.423046390886128,16.516411956284983
70010,麻生区,金程２丁目,35.6102391,139.4999192,751,751,2526.116,190,1754.901,69.47032519488417,0.10816023376642601,3,4.255474633187267,9.09159683615254,6.189923514373376
70011,麻生区,金程３丁目,35.6130757,139.4982653,705,705,2803.4359999999997,220,2165.566,77.24684993700588,0.11754379344924704,3,4.722645667801469,9.880348289005497,6.78572671628308
70012,麻生区,金程４丁目,35.6139426,139.5024565,916,916,3567.544,260,2671.78,74.89129776675495,0.2876200695364568,5,6.009855839866194,24.17640590402757,13.276475865530744
70013,麻生区,上麻生,35.5920986,139.5001888,102,102,432.801,36,322.673,74.55458744318982,0.35406226883357655,4,0.7290930728114156,29.76132069092791,12.341984120058015
70014,麻生区,上麻生１丁目,35.6022953,139.507926,729,729,1216.642,62,620.445,50.99651335396938,0.13096996584181148,17,2.049545297472571,11.008908594352837,5.633290616224677
70015,麻生区,上麻生２丁目,35.6003265,139.5117446,2156,2156,9965.576000000001,777,7974.722,80.02269010842925,0.14523561092628132,9,16.787928928481442,12.208032238960753,14.955970252673165
70016,麻生区,上麻生３丁目,35.599772,139.5048585,3916,3916,12767.536,931,8651.398,67.76090547150208,0.046499757315151,13,21.50808813859111,3.908618091573648,14.468300119784125
70017,麻生区,上麻生４丁目,35.5951479,139.5046357,3437,3437,10980.164,772,7286.052,66.35649522174714,0.07370340107066051,3,18.497095687702398,6.195267749094848,13.576364512259378
70018,麻生区,栗木,35.602112,139.475626,151,151,632.703,47,483.554,76.42669625400859,0.6451062562765656,0,1.0658463692251199,54.22552997816097,22.329719812799464
70019,麻生区,栗木台１丁目,35.6068922,139.4757782,1343,1343,3402.188,200,1937.565,56.95055652421323,0.3932691412758088,2,5.731298456339345,33.05692264220514,16.661548130685663
70020,麻生区,栗木台２丁目,35.6098549,139.4735397,780,780,2301.855,153,1547.779,67.24050819882225,0.2433061656244949,4,3.8776863618991664,20.451523527445467,10.507221228117686
70021,麻生区,栗木台３丁目,35.6115152,139.4744543,801,801,2444.445,160,1473.791,60.291436297400836,0.19536762168236316,5,4.117892325499482,16.42196571994993,9.039521683279661
70022,麻生区,栗木台４丁目,35.6090779,139.4780837,833,833,3527.83,281,2711.58,76.86254723158429,0.23023108146316223,3,5.942953955874169,19.352474554878437,11.306762195475876
70023,麻生区,栗木台５丁目,35.6118334,139.4784426,960,960,3877.409,282,2916.228,75.21073995547026,0.13610746574606625,2,6.53185191891109,11.440750096989783,8.495411190142567
70024,麻生区,栗平１丁目,35.6049386,139.481284,961,961,3624.039,279,2746.2400000000002,75.77843395173176,0.17224087247239667,1,6.105026861071047,14.478006534341265,9.454218730379134
70025,麻生区,栗平２丁目,35.6086272,139.4817654,1876,1876,5304.562,341,3243.3579999999997,61.14280500444711,0.27789269006965855,1,8.936022348605176,23.35875408038802,14.705115041318313
70026,麻生区,黒川,35.6132327,139.4707421,3307,3307,7755.951,457,4472.9,57.6705551646729,0.08586799862164203,5,13.065612480481265,7.217784183798622,10.726481161808207
70027,麻生区,五力田,35.6037126,139.5058592,149,149,325.156,19,187.778,57.750126093321356,0.015822501527157935,19,0.5477551742788687,1.32998792453591,0.8606482743816852
70028,麻生区,五力田１丁目,35.6037126,139.5058592,952,952,3574.803,267,2563.124,71.69972722972426,0.015822501527157935,19,6.022084292701419,1.32998792453591,4.145245745435215
70029,麻生区,五力田２丁目,35.6037126,139.5058592,1228,1228,4162.65,299,2746.249,65.97357452584292,0.015822501527157935,19,7.012366606219576,1.32998792453591,4.739415133546109
70030,麻生区,五力田３丁目,35.6037126,139.5058592,1044,1044,2720.458,176,1706.451,62.72660706395761,0.015822501527157935,19,4.582861598458409,1.32998792453591,3.2817121288894096
70031,麻生区,下麻生,35.572171,139.51203,1,1,14.444,1,14.444,100.0,0.6502333563873465,0,0.024332245867472783,54.65649730804374,21.87719827073798
70032,麻生区,白鳥１丁目,35.6011882,139.4877104,1467,1467,4774.637,351,3349.5789999999997,70.15358445050377,0.14786388327683056,3,8.043314968978997,12.428956249151069,9.797571481047825
70033,麻生区,白鳥２丁目,35.6028117,139.4837109,894,894,3198.506,221,2289.781,71.58907940144556,0.2752960707696716,2,5.388177402422245,23.14049072249408,12.489102730450979
70034,麻生区,白鳥３丁目,35.6055263,139.4838321,1614,1614,5351.019,368,3642.225,68.06600761462443,0.314944467731463,1,9.014283435995454,26.473205786283398,15.997852376110632
70035,麻生区,高石１丁目,35.6103933,139.5156569,2343,2343,6690.122,460,4425.585,66.15103581070719,0.13106670562861286,4,11.270125546066792,11.017040225627904,11.168891417891237
70036,麻生区,高石２丁目,35.6130151,139.5153171,2487,2487,8481.651,584,5921.789,69.81882418882833,0.3266431260780584,3,14.288120845617309,27.456556889617932,19.55549526321756
70037,麻生区,高石３丁目,35.613656,139.5204087,3444,3444,9923.247,714,6708.268,67.6015421162045,0.26520720320194174,3,16.716621836586935,22.292453386912737,18.946954456717258
70038,麻生区,高石４丁目,35.6102603,139.52182,4004,4004,15254.987000000001,1133,11497.36,75.36787805849981,0.2507584288866221,1,25.698428024723142,21.077936495842383,23.85023141317084
70039,麻生区,高石５丁目,35.6052453,139.522655,1882,1882,7048.162,524,5220.688,74.07162321183878,0.4972688716140734,1,11.87327684144134,41.79880111619179,23.84348655134152
70040,麻生区,高石６丁目,35.6024219,139.5228577,1806,1806,5481.209,372,3590.687,65.50903276996006,0.4778881059982325,1,9.23360045963754,40.1697171061137,21.608047118228004
70041,麻生区,多摩美１丁目,35.6185385,139.5238918,1531,1531,5551.56,397,4237.56,76.33097723883017,0.4552755983646706,1,9.352113186653781,38.26898339188441,20.918861268746035
70042,麻生区,多摩美２丁目,35.620218,139.5217027,915,915,3932.599,308,2998.018,76.23502930250451,0.425997189293947,1,6.624824547644531,35.80793572209288,18.29806901742387
70043,麻生区,千代ケ丘１丁目,35.6102721,139.5082612,1026,1026,3364.644,224,2298.673,68.31846103183575,0.18435524576490156,4,5.668052136840009,15.496301281521225,9.599351794712495
70044,麻生区,千代ケ丘２丁目,35.613346,139.511619,976,976,2633.697,176,1731.119,65.72961885896517,0.2532534421245825,3,4.436704717836158,21.28765917922143,11.177086502390265
70045,麻生区,千代ケ丘３丁目,35.6124938,139.5087558,1062,1062,3180.906,220,2165.118,68.0660792868447,0.23927362028925575,3,5.358528584417016,20.112560905649783,11.260141512910124
70046,麻生区,千代ケ丘４丁目,35.6119812,139.5053815,1411,1411,5041.013,352,3713.782,73.6713434383129,0.25281027432149134,3,8.492049829488131,21.250407937649882,13.595393072752831
70047,麻生区,千代ケ丘５丁目,35.61466,139.5072969,686,686,2241.96,162,1525.344,68.03618262591661,0.09173657947096116,3,3.776787728125123,7.711077968625268,5.350503824325181
70048,麻生区,千代ケ丘６丁目,35.6159623,139.5105323,847,847,3158.91,215,2208.45,69.9117733648632,0.059903704999285684,2,5.321474300278208,5.03531026034428,5.207008684304636
70049,麻生区,千代ケ丘７丁目,35.6163463,139.5052134,1328,1328,5144.544,375,3905.127,75.90812713429995,0.17965827934996706,3,8.666457316811956,15.10148958862353,11.240470225536587
70050,麻生区,千代ケ丘８丁目,35.6187449,139.5062569,1064,1064,3474.636,242,2363.124,68.01069234302528,0.3103673268425688,1,5.85334377263723,26.088466236681835,13.947392758255072
70051,麻生区,千代ケ丘９丁目,35.6195019,139.5093083,681,681,2823.619,209,2171.5589999999997,76.90694105684938,0.4654085749641144,1,4.756645786767352,39.120728388952905,18.502278827641575
70052,麻生区,虹ケ丘１丁目,35.5807471,139.5219982,957,957,4513.805,355,3541.119,78.4508635175866,0.17007847603543153,2,7.603919486141511,14.296242535501587,10.280848705885543
70053,麻生区,虹ケ丘２丁目,35.5805408,139.5250801,2373,2373,12797.723,1041,10820.22,84.54800904817208,0.4100190786929929,2,21.558940915245874,34.46486780582862,26.721311671478972
70054,麻生区,虹ケ丘３丁目,35.5768584,139.5235577,891,891,5559.69,494,4917.335999999999,88.44622631837386,0.3269504520451729,2,9.365808919061875,27.48238970906542,16.612441235063294
70055,麻生区,白山１丁目,35.589738,139.5127828,826,826,5713.04,471,5150.6539999999995,90.15609902958845,0.1760053664444237,6,9.624141091851751,14.794437631926597,11.69225970788169
70056,麻生区,白山２丁目,35.5920374,139.512035,441,441,2240.493,208,1866.463,83.30590633400774,0.24481798290715945,4,3.7743164317607096,20.578601962331213,10.496030643988911
70057,麻生区,白山３丁目,35.5936912,139.5089149,283,283,1382.727,123,1158.894,83.81220588011949,0.3630052738473406,6,2.329330748517934,30.51304055374196,13.602814670607543
70058,麻生区,白山４丁目,35.5909064,139.5098925,1558,1558,9040.591,779,7746.695,85.68792681805868,0.04103657181446289,5,15.229706660153811,3.449400518869139,10.517584203639942
70059,麻生区,白山５丁目,35.5875884,139.5075588,1820,1820,11433.935,1013,10108.241,88.40561888798564,0.31968784282790025,5,19.261514653330266,26.871918441736632,22.305676168692813
70060,麻生区,早野,35.5731476,139.5192036,624,624,2532.479,192,1930.2269999999999,76.21887486529997,0.07111221000623309,1,4.266193691651315,5.977460670995432,4.950700483388962
70061,麻生区,東百合丘１丁目,35.6021346,139.5280155,2531,2531,9417.114,672,6973.117,74.04728242644191,0.5073278055071643,0,15.863994268209641,42.6443223246147,26.576125490771666
70062,麻生区,東百合丘２丁目,35.5987769,139.5274669,1670,1670,6692.382,487,5146.446,76.9000633855031,0.14540335297945428,3,11.273932723833372,12.222132089403113,11.653212470061268
70063,麻生区,東百合丘３丁目,35.5952873,139.5263189,1486,1486,6375.289,510,4853.585,76.13121538490255,0.24453064668854374,7,10.739760414303149,20.554449416010723,14.665636014986177
70064,麻生区,東百合丘４丁目,35.5980653,139.5229701,2334,2334,8507.305,624,6440.907999999999,75.71032189394879,0.11008749358896025,4,14.331337367043792,9.253596017319573,12.300240827154104
70065,麻生区,古沢,35.6035078,139.4971645,644,644,2296.729,157,1777.116,77.37595510833015,0.3918046583108146,3,3.869051143655143,32.93382297583521,15.494959876527172
70066,麻生区,細山,35.6221357,139.5062935,65,65,227.596,14,106.446,46.7697147577286,0.6136752653439721,0,0.3834063853817042,51.58354329073382,20.863461147522553
70067,麻生区,細山１丁目,35.6186885,139.5203598,781,781,2637.681,196,1876.01,71.12346034262671,0.21813848270160807,2,4.443416132093705,18.336010103823096,10.000453720785462
70068,麻生区,細山２丁目,35.6160953,139.51648,867,867,2227.532,158,1510.014,67.78865578586525,0.2534600888790587,2,3.7524824357285644,21.305029232093673,10.773501154274609
70069,麻生区,細山３丁目,35.616575,139.5142031,919,919,3485.21,260,2734.446,78.45857208030506,0.3603157907690109,3,5.8711566477274175,30.28697136921494,15.637482536322427
70070,麻生区,細山４丁目,35.619306,139.5136999,1444,1444,4293.592000000001,303,2864.467,66.714932392272,0.5206668983388482,0,7.232950442994614,43.765563005802335,21.845995468117703
70071,麻生区,細山５丁目,35.6192152,139.5171054,1559,1559,4690.484,303,3018.46,64.35284716886359,0.3183253385500753,2,7.901551504115703,26.757390771536983,15.443887211084217
70072,麻生区,細山６丁目,35.6225587,139.5168292,552,552,1348.6680000000001,83,731.122,54.21067304926045,0.6232388673738678,0,2.271955231902021,52.38742851665695,22.318144545803996
70073,麻生区,細山７丁目,35.6231931,139.5140709,754,754,2202.46,143,1308.8999999999999,59.42900211581594,0.8359154783953541,0,3.7102463468065707,70.26433148325157,30.331880401384574
70074,麻生区,細山８丁目,35.6202051,139.510687,1079,1079,3163.737,214,2022.898,63.94014420288412,0.5318084238018294,0,5.3296058255345296,44.70208333422452,21.078596829010525
70076,麻生区,万福寺１丁目,35.6038705,139.5059483,1100,1100,3651.271,225,2544.9049999999997,69.69915407538907,0.00654576369978809,19,6.1509016685664095,0.55021556879871,3.9106272286593295
70077,麻生区,万福寺２丁目,35.6057251,139.511843,952,952,2417.297,140,1422.444,58.844403480416354,0.27578814927059647,9,4.0721590237264165,23.181853237961718,11.716036709420537
70078,麻生区,南黒川,35.6142343,139.4713349,293,293,822.681,57,507.114,61.64163266199169,0.10977524176771418,5,1.3858817753045123,9.227349146623508,4.522468723832111
70079,麻生区,向原１丁目,35.6160796,139.5004654,824,824,2883.207,234,2240.678,77.7147807979101,0.282073872686187,3,4.857027250818236,23.710210667749852,12.398300617590882
70080,麻生区,向原２丁目,35.6157718,139.4965138,1515,1515,5065.391,361,3276.0299999999997,64.67477041752552,0.33801726028671164,1,8.533116811609236,28.41262955130134,16.48492190748608
70081,麻生区,向原３丁目,35.6195329,139.500694,1014,1014,3823.95,284,2789.569,72.9499339688019,0.36735819951773724,1,6.441795318812139,30.878933302628287,16.2166505123386
70082,麻生区,百合丘１丁目,35.6073221,139.5177917,3595,3595,10264.411,706,7084.242,69.01752082998236,0.14837816000011922,5,17.291343958515103,12.472184674863009,15.363680245054265
70083,麻生区,百合丘２丁目,35.6049866,139.514683,3041,3041,9734.716,645,6857.581,70.44459232298097,0.21322757779395596,6,16.399024035033314,17.923215438294967,17.008700596337974
70084,麻生区,百合丘３丁目,35.6019667,139.5190062,3210,3210,9894.231,665,6528.26,65.98046882066934,0.30863033051331346,4,16.667741717084677,25.942459984831736,20.377629024183502
70085,麻生区,上麻生５丁目,35.5905537,139.5000519,4655,4655,11705.621000000001,736,7452.691,63.66762600634344,0.1955141948420699,4,19.719194696998937,16.434286182181292,18.40523129107188
70086,麻生区,栗木１丁目,35.6055651,139.4735948,1085,1085,3379.695,236,2246.0190000000002,66.45626306515825,0.5865198882378347,0,5.693406930010276,49.300950770493515,23.13642446620357
70088,麻生区,栗木３丁目,35.6047304,139.4707805,434,434,612.735,28,288.669,47.11155719846263,0.6938329342126447,0,1.0322084375246425,58.3213357612416,23.94785936701143
70089,麻生区,上麻生６丁目,35.5859716,139.4980709,2461,2461,7119.525000000001,485,4894.683,68.75013431373581,0.18226354009826898,7,11.99349437549288,15.320479318506736,13.324288352698423
70090,麻生区,上麻生７丁目,35.5811718,139.5010249,2710,2710,9790.894,679,6877.135,70.2401129049094,0.06770810273437525,2,16.493661040595683,5.691322505192453,12.172725626434392
70091,麻生区,王禅寺西１丁目,35.5995287,139.5143508,2169,2169,7294.298,512,5200.709,71.29827983446796,0.11900391444622739,4,12.28791556124446,10.00308130255661,11.37398185776932
70092,麻生区,王禅寺西２丁目,35.5985965,139.5174685,1145,1145,5170.193,393,4189.8,81.0375937610066,0.25848764541849817,3,8.709665415278781,21.727629253708404,13.91685095065063
70093,麻生区,王禅寺西３丁目,35.596039,139.5151508,1924,1924,8061.653,592,6242.894,77.43937874775806,0.43460255952854104,1,13.580595603312764,36.531275105472076,22.760867404176487
70094,麻生区,王禅寺西４丁目,35.5933943,139.5117918,696,696,2276.505,158,1627.783,71.50359871821058,0.35388143538225997,4,3.834981956420045,29.74612042021279,14.199437341937145
