町丁コード,区,町丁名,年齢5歳階級,人口,総人口,高齢化率,後期高齢化率,緯度,経度
70034,麻生区,白鳥３丁目,10〜14歳,90,1614,22.8,13.817,35.6055263,139.4838321
70034,麻生区,白鳥３丁目,15〜19歳,109,1614,22.8,13.817,35.6055263,139.4838321
70034,麻生区,白鳥３丁目,20〜24歳,98,1614,22.8,13.817,35.6055263,139.4838321
70034,麻生区,白鳥３丁目,25〜29歳,44,1614,22.8,13.817,35.6055263,139.4838321
70034,麻生区,白鳥３丁目,30〜34歳,42,1614,22.8,13.817,35.6055263,139.4838321
70034,麻生区,白鳥３丁目,35〜39歳,79,1614,22.8,13.817,35.6055263,139.4838321
70034,麻生区,白鳥３丁目,40〜44歳,108,1614,22.8,13.817,35.6055263,139.4838321
70034,麻生区,白鳥３丁目,45〜49歳,151,1614,22.8,13.817,35.6055263,139.4838321
70034,麻生区,白鳥３丁目,50〜54歳,159,1614,22.8,13.817,35.6055263,139.4838321
70034,麻生区,白鳥３丁目,55〜59歳,153,1614,22.8,13.817,35.6055263,139.4838321
70034,麻生区,白鳥３丁目,60〜64歳,100,1614,22.8,13.817,35.6055263,139.4838321
70034,麻生区,白鳥３丁目,65〜69歳,85,1614,22.8,13.817,35.6055263,139.4838321
70034,麻生区,白鳥３丁目,70〜74歳,60,1614,22.8,13.817,35.6055263,139.4838321
70034,麻生区,白鳥３丁目,75〜79歳,89,1614,22.8,13.817,35.6055263,139.4838321
70034,麻生区,白鳥３丁目,80〜84歳,72,1614,22.8,13.817,35.6055263,139.4838321
70034,麻生区,白鳥３丁目,85〜89歳,46,1614,22.8,13.817,35.6055263,139.4838321
70034,麻生区,白鳥３丁目,90〜94歳,15,1614,22.8,13.817,35.6055263,139.4838321
70034,麻生区,白鳥３丁目,95歳以上,1,1614,22.8,13.817,35.6055263,139.4838321
70035,麻生区,高石１丁目,0〜4歳,61,2343,19.633,10.371,35.6103933,139.5156569
70035,麻生区,高石１丁目,5〜9歳,83,2343,19.633,10.371,35.6103933,139.5156569
70035,麻生区,高石１丁目,10〜14歳,86,2343,19.633,10.371,35.6103933,139.5156569
70035,麻生区,高石１丁目,15〜19歳,76,2343,19.633,10.371,35.6103933,139.5156569
70035,麻生区,高石１丁目,20〜24歳,164,2343,19.633,10.371,35.6103933,139.5156569
70035,麻生区,高石１丁目,25〜29歳,251,2343,19.633,10.371,35.6103933,139.5156569
70035,麻生区,高石１丁目,30〜34歳,191,2343,19.633,10.371,35.6103933,139.5156569
70035,麻生区,高石１丁目,35〜39歳,152,2343,19.633,10.371,35.6103933,139.5156569
70035,麻生区,高石１丁目,40〜44歳,152,2343,19.633,10.371,35.6103933,139.5156569
70035,麻生区,高石１丁目,45〜49歳,172,2343,19.633,10.371,35.6103933,139.5156569
70035,麻生区,高石１丁目,50〜54歳,160,2343,19.633,10.371,35.6103933,139.5156569
70035,麻生区,高石１丁目,55〜59歳,188,2343,19.633,10.371,35.6103933,139.5156569
70035,麻生区,高石１丁目,60〜64歳,147,2343,19.633,10.371,35.6103933,139.5156569
70035,麻生区,高石１丁目,65〜69歳,120,2343,19.633,10.371,35.6103933,139.5156569
70035,麻生区,高石１丁目,70〜74歳,97,2343,19.633,10.371,35.6103933,139.5156569
70035,麻生区,高石１丁目,75〜79歳,101,2343,19.633,10.371,35.6103933,139.5156569
70035,麻生区,高石１丁目,80〜84歳,60,2343,19.633,10.371,35.6103933,139.5156569
70035,麻生区,高石１丁目,85〜89歳,46,2343,19.633,10.371,35.6103933,139.5156569
70035,麻生区,高石１丁目,90〜94歳,27,2343,19.633,10.371,35.6103933,139.5156569
70035,麻生区,高石１丁目,95歳以上,9,2343,19.633,10.371,35.6103933,139.5156569
70036,麻生区,高石２丁目,0〜4歳,55,2487,23.482,14.556,35.6130151,139.5153171
70036,麻生区,高石２丁目,5〜9歳,94,2487,23.482,14.556,35.6130151,139.5153171
70036,麻生区,高石２丁目,10〜14歳,103,2487,23.482,14.556,35.6130151,139.5153171
70036,麻生区,高石２丁目,15〜19歳,94,2487,23.482,14.556,35.6130151,139.5153171
70036,麻生区,高石２丁目,20〜24歳,162,2487,23.482,14.556,35.6130151,139.5153171
70036,麻生区,高石２丁目,25〜29歳,168,2487,23.482,14.556,35.6130151,139.5153171
70036,麻生区,高石２丁目,30〜34歳,133,2487,23.482,14.556,35.6130151,139.5153171
70036,麻生区,高石２丁目,35〜39歳,152,2487,23.482,14.556,35.6130151,139.5153171
70036,麻生区,高石２丁目,40〜44歳,157,2487,23.482,14.556,35.6130151,139.5153171
70036,麻生区,高石２丁目,45〜49歳,186,2487,23.482,14.556,35.6130151,139.5153171
70036,麻生区,高石２丁目,50〜54歳,216,2487,23.482,14.556,35.6130151,139.5153171
70036,麻生区,高石２丁目,55〜59歳,202,2487,23.482,14.556,35.6130151,139.5153171
70036,麻生区,高石２丁目,60〜64歳,181,2487,23.482,14.556,35.6130151,139.5153171
70036,麻生区,高石２丁目,65〜69歳,118,2487,23.482,14.556,35.6130151,139.5153171
70036,麻生区,高石２丁目,70〜74歳,104,2487,23.482,14.556,35.6130151,139.5153171
70036,麻生区,高石２丁目,75〜79歳,145,2487,23.482,14.556,35.6130151,139.5153171
70036,麻生区,高石２丁目,80〜84歳,97,2487,23.482,14.556,35.6130151,139.5153171
70036,麻生区,高石２丁目,85〜89歳,77,2487,23.482,14.556,35.6130151,139.5153171
70036,麻生区,高石２丁目,90〜94歳,30,2487,23.482,14.556,35.6130151,139.5153171
70036,麻生区,高石２丁目,95歳以上,13,2487,23.482,14.556,35.6130151,139.5153171
70037,麻生区,高石３丁目,0〜4歳,94,3444,20.732,10.453,35.613656,139.5204087
70037,麻生区,高石３丁目,5〜9歳,116,3444,20.732,10.453,35.613656,139.5204087
70037,麻生区,高石３丁目,10〜14歳,118,3444,20.732,10.453,35.613656,139.5204087
70037,麻生区,高石３丁目,15〜19歳,148,3444,20.732,10.453,35.613656,139.5204087
70037,麻生区,高石３丁目,20〜24歳,276,3444,20.732,10.453,35.613656,139.5204087
70037,麻生区,高石３丁目,25〜29歳,319,3444,20.732,10.453,35.613656,139.5204087
70037,麻生区,高石３丁目,30〜34歳,269,3444,20.732,10.453,35.613656,139.5204087
70037,麻生区,高石３丁目,35〜39歳,221,3444,20.732,10.453,35.613656,139.5204087
70037,麻生区,高石３丁目,40〜44歳,246,3444,20.732,10.453,35.613656,139.5204087
70037,麻生区,高石３丁目,45〜49歳,230,3444,20.732,10.453,35.613656,139.5204087
70037,麻生区,高石３丁目,50〜54歳,229,3444,20.732,10.453,35.613656,139.5204087
70037,麻生区,高石３丁目,55〜59歳,238,3444,20.732,10.453,35.613656,139.5204087
70037,麻生区,高石３丁目,60〜64歳,226,3444,20.732,10.453,35.613656,139.5204087
70037,麻生区,高石３丁目,65〜69歳,182,3444,20.732,10.453,35.613656,139.5204087
70037,麻生区,高石３丁目,70〜74歳,172,3444,20.732,10.453,35.613656,139.5204087
70037,麻生区,高石３丁目,75〜79歳,156,3444,20.732,10.453,35.613656,139.5204087
70037,麻生区,高石３丁目,80〜84歳,110,3444,20.732,10.453,35.613656,139.5204087
70037,麻生区,高石３丁目,85〜89歳,55,3444,20.732,10.453,35.613656,139.5204087
70037,麻生区,高石３丁目,90〜94歳,27,3444,20.732,10.453,35.613656,139.5204087
70037,麻生区,高石３丁目,95歳以上,12,3444,20.732,10.453,35.613656,139.5204087
70038,麻生区,高石４丁目,0〜4歳,86,4004,28.297,17.458,35.6102603,139.52182
70038,麻生区,高石４丁目,5〜9歳,109,4004,28.297,17.458,35.6102603,139.52182
70038,麻生区,高石４丁目,10〜14歳,110,4004,28.297,17.458,35.6102603,139.52182
70038,麻生区,高石４丁目,15〜19歳,139,4004,28.297,17.458,35.6102603,139.52182
70038,麻生区,高石４丁目,20〜24歳,274,4004,28.297,17.458,35.6102603,139.52182
70038,麻生区,高石４丁目,25〜29歳,341,4004,28.297,17.458,35.6102603,139.52182
70038,麻生区,高石４丁目,30〜34歳,240,4004,28.297,17.458,35.6102603,139.52182
70038,麻生区,高石４丁目,35〜39歳,210,4004,28.297,17.458,35.6102603,139.52182
70038,麻生区,高石４丁目,40〜44歳,247,4004,28.297,17.458,35.6102603,139.52182
70038,麻生区,高石４丁目,45〜49歳,263,4004,28.297,17.458,35.6102603,139.52182
70038,麻生区,高石４丁目,50〜54歳,286,4004,28.297,17.458,35.6102603,139.52182
70038,麻生区,高石４丁目,55〜59歳,285,4004,28.297,17.458,35.6102603,139.52182
70038,麻生区,高石４丁目,60〜64歳,281,4004,28.297,17.458,35.6102603,139.52182
70038,麻生区,高石４丁目,65〜69歳,218,4004,28.297,17.458,35.6102603,139.52182
70038,麻生区,高石４丁目,70〜74歳,216,4004,28.297,17.458,35.6102603,139.52182
70038,麻生区,高石４丁目,75〜79歳,263,4004,28.297,17.458,35.6102603,139.52182
70038,麻生区,高石４丁目,80〜84歳,217,4004,28.297,17.458,35.6102603,139.52182
70038,麻生区,高石４丁目,85〜89歳,132,4004,28.297,17.458,35.6102603,139.52182
70038,麻生区,高石４丁目,90〜94歳,73,4004,28.297,17.458,35.6102603,139.52182
70038,麻生区,高石４丁目,95歳以上,14,4004,28.297,17.458,35.6102603,139.52182
70039,麻生区,高石５丁目,0〜4歳,51,1882,27.843,15.622,35.6052453,139.522655
70039,麻生区,高石５丁目,5〜9歳,87,1882,27.843,15.622,35.6052453,139.522655
70039,麻生区,高石５丁目,10〜14歳,67,1882,27.843,15.622,35.6052453,139.522655
70039,麻生区,高石５丁目,15〜19歳,68,1882,27.843,15.622,35.6052453,139.522655
70039,麻生区,高石５丁目,20〜24歳,89,1882,27.843,15.622,35.6052453,139.522655
70039,麻生区,高石５丁目,25〜29歳,124,1882,27.843,15.622,35.6052453,139.522655
70039,麻生区,高石５丁目,30〜34歳,89,1882,27.843,15.622,35.6052453,139.522655
70039,麻生区,高石５丁目,35〜39歳,103,1882,27.843,15.622,35.6052453,139.522655
70039,麻生区,高石５丁目,40〜44歳,122,1882,27.843,15.622,35.6052453,139.522655
70039,麻生区,高石５丁目,45〜49歳,132,1882,27.843,15.622,35.6052453,139.522655
70039,麻生区,高石５丁目,50〜54歳,142,1882,27.843,15.622,35.6052453,139.522655
70039,麻生区,高石５丁目,55〜59歳,160,1882,27.843,15.622,35.6052453,139.522655
70039,麻生区,高石５丁目,60〜64歳,124,1882,27.843,15.622,35.6052453,139.522655
70039,麻生区,高石５丁目,65〜69歳,123,1882,27.843,15.622,35.6052453,139.522655
70039,麻生区,高石５丁目,70〜74歳,107,1882,27.843,15.622,35.6052453,139.522655
70039,麻生区,高石５丁目,75〜79歳,96,1882,27.843,15.622,35.6052453,139.522655
70039,麻生区,高石５丁目,80〜84歳,89,1882,27.843,15.622,35.6052453,139.522655
70039,麻生区,高石５丁目,85〜89歳,65,1882,27.843,15.622,35.6052453,139.522655
70039,麻生区,高石５丁目,90〜94歳,38,1882,27.843,15.622,35.6052453,139.522655
70039,麻生区,高石５丁目,95歳以上,6,1882,27.843,15.622,35.6052453,139.522655
70040,麻生区,高石６丁目,0〜4歳,59,1806,20.598,11.351,35.6024219,139.5228577
70040,麻生区,高石６丁目,5〜9歳,102,1806,20.598,11.351,35.6024219,139.5228577
70040,麻生区,高石６丁目,10〜14歳,113,1806,20.598,11.351,35.6024219,139.5228577
70040,麻生区,高石６丁目,15〜19歳,110,1806,20.598,11.351,35.6024219,139.5228577
70040,麻生区,高石６丁目,20〜24歳,69,1806,20.598,11.351,35.6024219,139.5228577
70040,麻生区,高石６丁目,25〜29歳,57,1806,20.598,11.351,35.6024219,139.5228577
70040,麻生区,高石６丁目,30〜34歳,49,1806,20.598,11.351,35.6024219,139.5228577
70040,麻生区,高石６丁目,35〜39歳,123,1806,20.598,11.351,35.6024219,139.5228577
70040,麻生区,高石６丁目,40〜44歳,130,1806,20.598,11.351,35.6024219,139.5228577
70040,麻生区,高石６丁目,45〜49歳,190,1806,20.598,11.351,35.6024219,139.5228577
70040,麻生区,高石６丁目,50〜54歳,174,1806,20.598,11.351,35.6024219,139.5228577
70040,麻生区,高石６丁目,55〜59歳,141,1806,20.598,11.351,35.6024219,139.5228577
70040,麻生区,高石６丁目,60〜64歳,117,1806,20.598,11.351,35.6024219,139.5228577
70040,麻生区,高石６丁目,65〜69歳,93,1806,20.598,11.351,35.6024219,139.5228577
70040,麻生区,高石６丁目,70〜74歳,74,1806,20.598,11.351,35.6024219,139.5228577
70040,麻生区,高石６丁目,75〜79歳,94,1806,20.598,11.351,35.6024219,139.5228577
70040,麻生区,高石６丁目,80〜84歳,47,1806,20.598,11.351,35.6024219,139.5228577
70040,麻生区,高石６丁目,85〜89歳,38,1806,20.598,11.351,35.6024219,139.5228577
70040,麻生区,高石６丁目,90〜94歳,17,1806,20.598,11.351,35.6024219,139.5228577
70040,麻生区,高石６丁目,95歳以上,9,1806,20.598,11.351,35.6024219,139.5228577
70041,麻生区,多摩美１丁目,0〜4歳,39,1531,25.931,16.917,35.6185385,139.5238918
70041,麻生区,多摩美１丁目,5〜9歳,53,1531,25.931,16.917,35.6185385,139.5238918
70041,麻生区,多摩美１丁目,10〜14歳,73,1531,25.931,16.917,35.6185385,139.5238918
70041,麻生区,多摩美１丁目,15〜19歳,66,1531,25.931,16.917,35.6185385,139.5238918
70041,麻生区,多摩美１丁目,20〜24歳,128,1531,25.931,16.917,35.6185385,139.5238918
70041,麻生区,多摩美１丁目,25〜29歳,113,1531,25.931,16.917,35.6185385,139.5238918
70041,麻生区,多摩美１丁目,30〜34歳,93,1531,25.931,16.917,35.6185385,139.5238918
70041,麻生区,多摩美１丁目,35〜39歳,75,1531,25.931,16.917,35.6185385,139.5238918
70041,麻生区,多摩美１丁目,40〜44歳,96,1531,25.931,16.917,35.6185385,139.5238918
70041,麻生区,多摩美１丁目,45〜49歳,113,1531,25.931,16.917,35.6185385,139.5238918
70041,麻生区,多摩美１丁目,50〜54歳,104,1531,25.931,16.917,35.6185385,139.5238918
70041,麻生区,多摩美１丁目,55〜59歳,93,1531,25.931,16.917,35.6185385,139.5238918
70041,麻生区,多摩美１丁目,60〜64歳,88,1531,25.931,16.917,35.6185385,139.5238918
70041,麻生区,多摩美１丁目,65〜69歳,69,1531,25.931,16.917,35.6185385,139.5238918
70041,麻生区,多摩美１丁目,70〜74歳,69,1531,25.931,16.917,35.6185385,139.5238918
70041,麻生区,多摩美１丁目,75〜79歳,71,1531,25.931,16.917,35.6185385,139.5238918
70041,麻生区,多摩美１丁目,80〜84歳,83,1531,25.931,16.917,35.6185385,139.5238918
70041,麻生区,多摩美１丁目,85〜89歳,60,1531,25.931,16.917,35.6185385,139.5238918
70041,麻生区,多摩美１丁目,90〜94歳,35,1531,25.931,16.917,35.6185385,139.5238918
70041,麻生区,多摩美１丁目,95歳以上,10,1531,25.931,16.917,35.6185385,139.5238918
70042,麻生区,多摩美２丁目,0〜4歳,23,915,33.661,18.907,35.620218,139.5217027
70042,麻生区,多摩美２丁目,5〜9歳,29,915,33.661,18.907,35.620218,139.5217027
70042,麻生区,多摩美２丁目,10〜14歳,38,915,33.661,18.907,35.620218,139.5217027
70042,麻生区,多摩美２丁目,15〜19歳,28,915,33.661,18.907,35.620218,139.5217027
70042,麻生区,多摩美２丁目,20〜24歳,30,915,33.661,18.907,35.620218,139.5217027
70042,麻生区,多摩美２丁目,25〜29歳,50,915,33.661,18.907,35.620218,139.5217027
70042,麻生区,多摩美２丁目,30〜34歳,30,915,33.661,18.907,35.620218,139.5217027
70042,麻生区,多摩美２丁目,35〜39歳,59,915,33.661,18.907,35.620218,139.5217027
70042,麻生区,多摩美２丁目,40〜44歳,53,915,33.661,18.907,35.620218,139.5217027
70042,麻生区,多摩美２丁目,45〜49歳,55,915,33.661,18.907,35.620218,139.5217027
70042,麻生区,多摩美２丁目,50〜54歳,47,915,33.661,18.907,35.620218,139.5217027
70042,麻生区,多摩美２丁目,55〜59歳,71,915,33.661,18.907,35.620218,139.5217027
70042,麻生区,多摩美２丁目,60〜64歳,94,915,33.661,18.907,35.620218,139.5217027
70042,麻生区,多摩美２丁目,65〜69歳,71,915,33.661,18.907,35.620218,139.5217027
70042,麻生区,多摩美２丁目,70〜74歳,64,915,33.661,18.907,35.620218,139.5217027
70042,麻生区,多摩美２丁目,75〜79歳,79,915,33.661,18.907,35.620218,139.5217027
70042,麻生区,多摩美２丁目,80〜84歳,42,915,33.661,18.907,35.620218,139.5217027
70042,麻生区,多摩美２丁目,85〜89歳,28,915,33.661,18.907,35.620218,139.5217027
70042,麻生区,多摩美２丁目,90〜94歳,16,915,33.661,18.907,35.620218,139.5217027
70042,麻生区,多摩美２丁目,95歳以上,8,915,33.661,18.907,35.620218,139.5217027
70043,麻生区,千代ケ丘１丁目,0〜4歳,24,1026,21.832,13.255,35.6102721,139.5082612
70043,麻生区,千代ケ丘１丁目,5〜9歳,43,1026,21.832,13.255,35.6102721,139.5082612
70043,麻生区,千代ケ丘１丁目,10〜14歳,38,1026,21.832,13.255,35.6102721,139.5082612
70043,麻生区,千代ケ丘１丁目,15〜19歳,43,1026,21.832,13.255,35.6102721,139.5082612
70043,麻生区,千代ケ丘１丁目,20〜24歳,70,1026,21.832,13.255,35.6102721,139.5082612
70043,麻生区,千代ケ丘１丁目,25〜29歳,87,1026,21.832,13.255,35.6102721,139.5082612
70043,麻生区,千代ケ丘１丁目,30〜34歳,40,1026,21.832,13.255,35.6102721,139.5082612
70043,麻生区,千代ケ丘１丁目,35〜39歳,73,1026,21.832,13.255,35.6102721,139.5082612
70043,麻生区,千代ケ丘１丁目,40〜44歳,62,1026,21.832,13.255,35.6102721,139.5082612
70043,麻生区,千代ケ丘１丁目,45〜49歳,69,1026,21.832,13.255,35.6102721,139.5082612
70043,麻生区,千代ケ丘１丁目,50〜54歳,88,1026,21.832,13.255,35.6102721,139.5082612
70043,麻生区,千代ケ丘１丁目,55〜59歳,91,1026,21.832,13.255,35.6102721,139.5082612
70043,麻生区,千代ケ丘１丁目,60〜64歳,74,1026,21.832,13.255,35.6102721,139.5082612
70043,麻生区,千代ケ丘１丁目,65〜69歳,49,1026,21.832,13.255,35.6102721,139.5082612
70043,麻生区,千代ケ丘１丁目,70〜74歳,39,1026,21.832,13.255,35.6102721,139.5082612
70043,麻生区,千代ケ丘１丁目,75〜79歳,44,1026,21.832,13.255,35.6102721,139.5082612
70043,麻生区,千代ケ丘１丁目,80〜84歳,38,1026,21.832,13.255,35.6102721,139.5082612
70043,麻生区,千代ケ丘１丁目,85〜89歳,32,1026,21.832,13.255,35.6102721,139.5082612
70043,麻生区,千代ケ丘１丁目,90〜94歳,19,1026,21.832,13.255,35.6102721,139.5082612
70043,麻生区,千代ケ丘１丁目,95歳以上,3,1026,21.832,13.255,35.6102721,139.5082612
70044,麻生区,千代ケ丘２丁目,0〜4歳,59,976,18.033,10.553,35.613346,139.511619
70044,麻生区,千代ケ丘２丁目,5〜9歳,40,976,18.033,10.553,35.613346,139.511619
70044,麻生区,千代ケ丘２丁目,10〜14歳,41,976,18.033,10.553,35.613346,139.511619
70044,麻生区,千代ケ丘２丁目,15〜19歳,44,976,18.033,10.553,35.613346,139.511619
70044,麻生区,千代ケ丘２丁目,20〜24歳,65,976,18.033,10.553,35.613346,139.511619
70044,麻生区,千代ケ丘２丁目,25〜29歳,65,976,18.033,10.553,35.613346,139.511619
70044,麻生区,千代ケ丘２丁目,30〜34歳,88,976,18.033,10.553,35.613346,139.511619
70044,麻生区,千代ケ丘２丁目,35〜39歳,73,976,18.033,10.553,35.613346,139.511619
70044,麻生区,千代ケ丘２丁目,40〜44歳,68,976,18.033,10.553,35.613346,139.511619
70044,麻生区,千代ケ丘２丁目,45〜49歳,66,976,18.033,10.553,35.613346,139.511619
70044,麻生区,千代ケ丘２丁目,50〜54歳,61,976,18.033,10.553,35.613346,139.511619
70044,麻生区,千代ケ丘２丁目,55〜59歳,65,976,18.033,10.553,35.613346,139.511619
70044,麻生区,千代ケ丘２丁目,60〜64歳,65,976,18.033,10.553,35.613346,139.511619
70044,麻生区,千代ケ丘２丁目,65〜69歳,45,976,18.033,10.553,35.613346,139.511619
70044,麻生区,千代ケ丘２丁目,70〜74歳,28,976,18.033,10.553,35.613346,139.511619
70044,麻生区,千代ケ丘２丁目,75〜79歳,44,976,18.033,10.553,35.613346,139.511619
70044,麻生区,千代ケ丘２丁目,80〜84歳,26,976,18.033,10.553,35.613346,139.511619
70044,麻生区,千代ケ丘２丁目,85〜89歳,19,976,18.033,10.553,35.613346,139.511619
70044,麻生区,千代ケ丘２丁目,90〜94歳,11,976,18.033,10.553,35.613346,139.511619
70044,麻生区,千代ケ丘２丁目,95歳以上,3,976,18.033,10.553,35.613346,139.511619
70045,麻生区,千代ケ丘３丁目,0〜4歳,53,1062,20.716,11.959,35.6124938,139.5087558
70045,麻生区,千代ケ丘３丁目,5〜9歳,51,1062,20.716,11.959,35.6124938,139.5087558
70045,麻生区,千代ケ丘３丁目,10〜14歳,46,1062,20.716,11.959,35.6124938,139.5087558
70045,麻生区,千代ケ丘３丁目,15〜19歳,58,1062,20.716,11.959,35.6124938,139.5087558
70045,麻生区,千代ケ丘３丁目,20〜24歳,49,1062,20.716,11.959,35.6124938,139.5087558
70045,麻生区,千代ケ丘３丁目,25〜29歳,66,1062,20.716,11.959,35.6124938,139.5087558
70045,麻生区,千代ケ丘３丁目,30〜34歳,84,1062,20.716,11.959,35.6124938,139.5087558
70045,麻生区,千代ケ丘３丁目,35〜39歳,66,1062,20.716,11.959,35.6124938,139.5087558
70045,麻生区,千代ケ丘３丁目,40〜44歳,82,1062,20.716,11.959,35.6124938,139.5087558
70045,麻生区,千代ケ丘３丁目,45〜49歳,62,1062,20.716,11.959,35.6124938,139.5087558
70045,麻生区,千代ケ丘３丁目,50〜54歳,65,1062,20.716,11.959,35.6124938,139.5087558
70045,麻生区,千代ケ丘３丁目,55〜59歳,86,1062,20.716,11.959,35.6124938,139.5087558
70045,麻生区,千代ケ丘３丁目,60〜64歳,74,1062,20.716,11.959,35.6124938,139.5087558
70045,麻生区,千代ケ丘３丁目,65〜69歳,53,1062,20.716,11.959,35.6124938,139.5087558
70045,麻生区,千代ケ丘３丁目,70〜74歳,40,1062,20.716,11.959,35.6124938,139.5087558
70045,麻生区,千代ケ丘３丁目,75〜79歳,48,1062,20.716,11.959,35.6124938,139.5087558
70045,麻生区,千代ケ丘３丁目,80〜84歳,42,1062,20.716,11.959,35.6124938,139.5087558
70045,麻生区,千代ケ丘３丁目,85〜89歳,23,1062,20.716,11.959,35.6124938,139.5087558
70045,麻生区,千代ケ丘３丁目,90〜94歳,10,1062,20.716,11.959,35.6124938,139.5087558
70045,麻生区,千代ケ丘３丁目,95歳以上,4,1062,20.716,11.959,35.6124938,139.5087558
70046,麻生区,千代ケ丘４丁目,0〜4歳,35,1411,24.947,16.513,35.6119812,139.5053815
70046,麻生区,千代ケ丘４丁目,5〜9歳,56,1411,24.947,16.513,35.6119812,139.5053815
70046,麻生区,千代ケ丘４丁目,10〜14歳,44,1411,24.947,16.513,35.6119812,139.5053815
70046,麻生区,千代ケ丘４丁目,15〜19歳,54,1411,24.947,16.513,35.6119812,139.5053815
70046,麻生区,千代ケ丘４丁目,20〜24歳,74,1411,24.947,16.513,35.6119812,139.5053815
70046,麻生区,千代ケ丘４丁目,25〜29歳,116,1411,24.947,16.513,35.6119812,139.5053815
70046,麻生区,千代ケ丘４丁目,30〜34歳,95,1411,24.947,16.513,35.6119812,139.5053815
70046,麻生区,千代ケ丘４丁目,35〜39歳,98,1411,24.947,16.513,35.6119812,139.5053815
70046,麻生区,千代ケ丘４丁目,40〜44歳,101,1411,24.947,16.513,35.6119812,139.5053815
70046,麻生区,千代ケ丘４丁目,45〜49歳,87,1411,24.947,16.513,35.6119812,139.5053815
70046,麻生区,千代ケ丘４丁目,50〜54歳,101,1411,24.947,16.513,35.6119812,139.5053815
70046,麻生区,千代ケ丘４丁目,55〜59歳,111,1411,24.947,16.513,35.6119812,139.5053815
70046,麻生区,千代ケ丘４丁目,60〜64歳,87,1411,24.947,16.513,35.6119812,139.5053815
70046,麻生区,千代ケ丘４丁目,65〜69歳,57,1411,24.947,16.513,35.6119812,139.5053815
70046,麻生区,千代ケ丘４丁目,70〜74歳,62,1411,24.947,16.513,35.6119812,139.5053815
70046,麻生区,千代ケ丘４丁目,75〜79歳,81,1411,24.947,16.513,35.6119812,139.5053815
70046,麻生区,千代ケ丘４丁目,80〜84歳,66,1411,24.947,16.513,35.6119812,139.5053815
70046,麻生区,千代ケ丘４丁目,85〜89歳,51,1411,24.947,16.513,35.6119812,139.5053815
70046,麻生区,千代ケ丘４丁目,90〜94歳,31,1411,24.947,16.513,35.6119812,139.5053815
70046,麻生区,千代ケ丘４丁目,95歳以上,4,1411,24.947,16.513,35.6119812,139.5053815
70047,麻生区,千代ケ丘５丁目,0〜4歳,21,686,23.615,11.953,35.61466,139.5072969
70047,麻生区,千代ケ丘５丁目,5〜9歳,25,686,23.615,11.953,35.61466,139.5072969
70047,麻生区,千代ケ丘５丁目,10〜14歳,31,686,23.615,11.953,35.61466,139.5072969
70047,麻生区,千代ケ丘５丁目,15〜19歳,35,686,23.615,11.953,35.61466,139.5072969
70047,麻生区,千代ケ丘５丁目,20〜24歳,39,686,23.615,11.953,35.61466,139.5072969
70047,麻生区,千代ケ丘５丁目,25〜29歳,38,686,23.615,11.953,35.61466,139.5072969
70047,麻生区,千代ケ丘５丁目,30〜34歳,30,686,23.615,11.953,35.61466,139.5072969
70047,麻生区,千代ケ丘５丁目,35〜39歳,39,686,23.615,11.953,35.61466,139.5072969
70047,麻生区,千代ケ丘５丁目,40〜44歳,43,686,23.615,11.953,35.61466,139.5072969
70047,麻生区,千代ケ丘５丁目,45〜49歳,54,686,23.615,11.953,35.61466,139.5072969
70047,麻生区,千代ケ丘５丁目,50〜54歳,67,686,23.615,11.953,35.61466,139.5072969
70047,麻生区,千代ケ丘５丁目,55〜59歳,45,686,23.615,11.953,35.61466,139.5072969
70047,麻生区,千代ケ丘５丁目,60〜64歳,57,686,23.615,11.953,35.61466,139.5072969
70047,麻生区,千代ケ丘５丁目,65〜69歳,49,686,23.615,11.953,35.61466,139.5072969
70047,麻生区,千代ケ丘５丁目,70〜74歳,31,686,23.615,11.953,35.61466,139.5072969
70047,麻生区,千代ケ丘５丁目,75〜79歳,33,686,23.615,11.953,35.61466,139.5072969
70047,麻生区,千代ケ丘５丁目,80〜84歳,24,686,23.615,11.953,35.61466,139.5072969
70047,麻生区,千代ケ丘５丁目,85〜89歳,14,686,23.615,11.953,35.61466,139.5072969
70047,麻生区,千代ケ丘５丁目,90〜94歳,7,686,23.615,11.953,35.61466,139.5072969
70047,麻生区,千代ケ丘５丁目,95歳以上,4,686,23.615,11.953,35.61466,139.5072969
70048,麻生区,千代ケ丘６丁目,0〜4歳,17,847,25.384,15.821,35.6159623,139.5105323
70048,麻生区,千代ケ丘６丁目,5〜9歳,16,847,25.384,15.821,35.6159623,139.5105323
70048,麻生区,千代ケ丘６丁目,10〜14歳,36,847,25.384,15.821,35.6159623,139.5105323
70048,麻生区,千代ケ丘６丁目,15〜19歳,40,847,25.384,15.821,35.6159623,139.5105323
70048,麻生区,千代ケ丘６丁目,20〜24歳,50,847,25.384,15.821,35.6159623,139.5105323
70048,麻生区,千代ケ丘６丁目,25〜29歳,51,847,25.384,15.821,35.6159623,139.5105323
70048,麻生区,千代ケ丘６丁目,30〜34歳,40,847,25.384,15.821,35.6159623,139.5105323
70048,麻生区,千代ケ丘６丁目,35〜39歳,41,847,25.384,15.821,35.6159623,139.5105323
70048,麻生区,千代ケ丘６丁目,40〜44歳,40,847,25.384,15.821,35.6159623,139.5105323
